"counterpartName","transactionTimeUtc","amount","transactionType","transactionId"
"BIG W (Whitsunday Plaza)","2024-05-28 04:36:05.417",-21.3,"CARD_TRANSACTION","13526de8-1134-4bda-9163-77d6cb06c823"
"Happy Sushi","2024-05-28 04:16:57.022",-8.65,"CARD_TRANSACTION","31149484-a2d3-49d5-af05-c70b1fa431f6"
"Dollars & Sense (Whitsunday Plaza)","2024-05-28 04:11:41.033",-6.99,"CARD_TRANSACTION","6c320670-7154-4613-98e0-8cccc856e863"
"Myki (Noble Park Station)","2024-05-28 04:11:04.956",-5,"CARD_TRANSACTION","7fc94f14-cd8e-4a0b-bdeb-aa49a74f9552"
"Sp Maisie Moo","2024-05-28 03:51:25.527",-24.28,"CARD_TRANSACTION","d12adafb-1e27-4f9b-b16b-e82eaf880313"
"Coles (Murrumba Downs Shopping Centre)","2024-05-28 03:33:36.437",-4.7,"CARD_TRANSACTION","e1ae7dc6-25b7-4bba-9f0f-ccbbad9cc4bc"
"Coles (Murrumba Downs Shopping Centre)","2024-05-28 03:32:43.266",-22.35,"CARD_TRANSACTION","9040d4d6-e7eb-4773-ad09-cc7d960e3620"
"Costi's Fish & Chips (Barangaroo)","2024-05-28 03:28:11.673",-23.12,"CARD_TRANSACTION","62fa5c90-f1ca-43a2-9e99-6041a29c6fd7"
"Sharesies","2024-05-28 03:24:22.041",-30.56,"CARD_TRANSACTION","96ca0a7f-24c5-434b-80a6-fad40c4d2321"
"Robina Village Bakehouse","2024-05-28 03:20:52.188",-16.4,"CARD_TRANSACTION","6dfcdf09-e9af-4aa5-81b4-b5df6fb3a9a0"
"Hot Daily Bread","2024-05-28 03:06:40.610",-23.6,"CARD_TRANSACTION","2bd4a16d-a89f-4466-bc30-d27b6e32d1fb"
"Parla Quay Quarter","2024-05-28 03:01:15.092",-15.12,"CARD_TRANSACTION","b67ab8a5-0341-43c1-918f-fe1a58b066d6"
"Pappys Trading Pty Ltd","2024-05-28 02:49:20.216",-12.06,"CARD_TRANSACTION","bfdbceee-d26c-4cf6-b577-48a904a37e29"
"Hungry Jacks (Parafield)","2024-05-28 02:45:52.100",-8.95,"CARD_TRANSACTION","ebb77356-9ef8-4aa5-88a2-1ac156f80419"
"McDonald's (Sandgate)","2024-05-28 02:44:13.917",-4,"CARD_TRANSACTION","c48cc616-2d23-4a5d-9cea-e4e5b7d16dce"
"ALDI (Westfield Penrith)","2024-05-28 02:09:26.687",-72.89,"CARD_TRANSACTION","3b677cb4-81c7-4da9-b8ed-c348f4649f64"
"Peninsula Coffee Lab","2024-05-28 02:03:43.195",-8,"CARD_TRANSACTION","a1ea2b90-8716-4021-9c98-90b6f1c303d7"
"Peninsula Coffee Lab","2024-05-28 02:03:06.054",-8,"CARD_TRANSACTION","5dfc700d-1bfe-4ba0-bbaf-408266c3d798"
"Sushi Bar Jin (Westfield Penrith)","2024-05-28 01:49:52.548",-4.5,"CARD_TRANSACTION","e722d61e-de0b-4cfa-8719-694e883921cc"
"Coles (Westfield Penrith)","2024-05-28 01:47:43.899",-42.28,"CARD_TRANSACTION","f159fd5d-4013-4815-ab30-4780849cb238"
"Sushi Hub (Macarthur Square)","2024-05-28 01:45:23.949",-4.5,"CARD_TRANSACTION","ceb835a7-9c26-4aad-8165-cdc55ec6296d"
"Yu's Kitchenchina Joe's E","2024-05-28 01:33:19.150",-22.67,"CARD_TRANSACTION","ffc5d06c-8603-400d-ab18-0c7c36bdd3c3"
"Boomerang Hotel","2024-05-28 01:19:10.228",-13,"CARD_TRANSACTION","c535878a-05ee-42ce-b7ca-bdc95e3180ea"
"Village Coffee Hub (Waratah Village)","2024-05-28 01:11:07.400",-47,"CARD_TRANSACTION","bc840c33-34b7-4c47-9438-460d5bbc7215"
"Woolworths Metro (Surry Hills)","2024-05-28 00:56:51.788",-15.5,"CARD_TRANSACTION","215669a6-e318-4009-8008-caca940669db"
"Skip","2024-05-28 00:48:09.081",-5.61,"CARD_TRANSACTION","241b8cec-67fe-4056-b4de-07bc77bd92c7"
"Australia Post (Kingswood Post Shop)","2024-05-28 00:44:11.066",-29,"CARD_TRANSACTION","a3e5a804-f7df-40c4-8252-cbe7b9005750"
"Myrtle Glen","2024-05-28 00:33:29.750",-4,"CARD_TRANSACTION","073764cb-1e58-4bbe-9617-18a9c76bcc00"
"BWS","2024-05-28 00:25:52.992",-49,"CARD_TRANSACTION","0b39176b-25aa-486a-bc9c-a9b577af4394"
"Silly Solly's (Airlie Beach)","2024-05-28 00:25:07.692",-5,"CARD_TRANSACTION","f0d867ee-de13-448f-a953-315a95a969dc"
"Boomerang Hotel","2024-05-27 23:35:07.094",-19.5,"CARD_TRANSACTION","667f053b-48cd-4563-a758-7658abddcd9a"
"Brighter Coffee","2024-05-27 22:46:07.606",-12.5,"CARD_TRANSACTION","68f51cae-a396-4d49-8fde-e07074b119d2"
"Transport NSW","2024-05-27 22:42:02.268",-1,"CARD_TRANSACTION","8e3c1829-f3b9-4473-a43f-8677237ccdbc"
"eBay","2024-05-27 22:38:21.495",-19.95,"CARD_TRANSACTION","4a4e0325-1b27-4623-bfe1-fc85ea4f9e81"
"Veneziano Coffee Roasters (Surry Hills)","2024-05-27 22:28:10.497",-6.06,"CARD_TRANSACTION","e146fb5f-d5a6-4bf3-b582-8737263351da"
"Woolworths (Hunt Club Village)","2024-05-27 21:57:57.016",-5.5,"CARD_TRANSACTION","0fc404c3-3bf8-476d-9aa1-61a6cdbc6462"
"The Standard Market Company (Ferry Road)","2024-05-27 21:47:51.167",-11.3,"CARD_TRANSACTION","4bf0ee7e-1e03-4cad-b331-e8f432fe7671"
"Costi's Fish & Chips (Barangaroo)","2024-05-27 21:31:13.281",-6.06,"CARD_TRANSACTION","4defa36e-0835-487c-abf7-4d7c7a21c29b"
"Cali Press (Quay Quarter)","2024-05-27 21:30:07.636",-22.69,"CARD_TRANSACTION","da017cd3-af99-4bc2-a730-05021cf32971"
"Paypal *robertsspac","2024-05-27 21:27:36.747",-60.87,"CARD_TRANSACTION","6c1c3286-b281-4f58-b07c-215b434065d5"
"Afterpay","2024-05-27 16:38:19.422",-11.67,"CARD_TRANSACTION","b0b7a686-e35b-41be-9030-a76e4b319c12"
"Chemist Warehouse (Cranbourne North)","2024-05-27 13:13:06.727",-23.48,"CARD_TRANSACTION","6e714fa8-1f18-4632-86c9-f37f0b978c2b"
"Woolworths (Lyndhurst)","2024-05-27 11:48:36.936",-28.91,"CARD_TRANSACTION","001734ae-fb8b-41f8-95ee-e9aa9e72303c"
"Our Medical Home Pharmacy","2024-05-27 11:28:34.647",-26.47,"CARD_TRANSACTION","5dc72118-b326-47ad-8714-38117ae850b2"
"El Questro","2024-05-27 10:06:52.282",-11.5,"CARD_TRANSACTION","ba567296-297a-4090-a937-e6e6d63ca331"
"El Questro","2024-05-27 09:23:31.608",-17.2,"CARD_TRANSACTION","42a88470-1856-406d-8ebe-103eab7aff4c"
"7-Eleven (Noble Park)","2024-05-27 08:59:44.504",-3.5,"CARD_TRANSACTION","75db2e74-fc7a-452e-8b48-c607f687096f"
"KFC","2024-05-27 08:41:41.222",-35.4,"CARD_TRANSACTION","1162def2-d02c-4407-8b4a-16b49794208c"
"PETstock (Mandurah)","2024-05-27 08:18:15.519",-30.99,"CARD_TRANSACTION","65268dd5-0675-4731-bccf-69aa0d7d4a9e"
"Woolworths (Hunt Club Village)","2024-05-27 08:13:15.180",-22.76,"CARD_TRANSACTION","a27e19b3-e84a-4c1a-8e02-0123686ad166"
"Kmart (Dandenong Plaza)","2024-05-27 07:55:45.849",-2,"CARD_TRANSACTION","b1e0c078-aa6e-43f2-87cb-caab83b45076"
"Coles (Dandenong Plaza)","2024-05-27 07:17:09.122",-14.17,"CARD_TRANSACTION","2acd00e7-93a5-464c-a47a-54f7d27f05a6"
"Coles (Daylesford)","2024-05-27 06:37:06.564",-31.5,"CARD_TRANSACTION","12cccdda-fb64-4bee-9ca0-b70339d77157"
"Harris Farm Markets (Potts Point)","2024-05-27 06:06:50.683",-113.49,"CARD_TRANSACTION","13ea5154-bb3d-4f15-8d8d-9bbd03decfc1"
"Chemist Warehouse (Erina Fair)","2024-05-27 05:56:14.918",-7.99,"CARD_TRANSACTION","4cba48ed-34d0-4dfe-8d11-6bb53b77abb8"
"Repco (Hastings)","2024-05-27 05:53:41.789",-10.31,"CARD_TRANSACTION","0cc5b6d3-55be-4afb-b6a2-2e5690f4136c"
"Drakes Proserpine","2024-05-27 05:25:33.523",-3.56,"CARD_TRANSACTION","edb7bf17-80f4-4631-9a07-26e2233523d5"
"Ampol Foodary (Helensvale)","2024-05-27 04:53:20.759",-10,"CARD_TRANSACTION","192fddff-d16a-488b-bf2b-62a9e17fcfef"
"Woolworths (Jindabyne)","2024-05-27 04:27:46.363",-20.34,"CARD_TRANSACTION","6661d6aa-9164-4fee-80bf-94d045561eb1"
"Target (Elizabeth)","2024-05-27 04:14:35.986",-25,"CARD_TRANSACTION","58dc14dd-a385-408a-b178-98b8e89aa668"
"ALDI (Waterloo)","2024-05-27 03:34:32.987",-71.88,"CARD_TRANSACTION","c4eff23d-1dae-43e6-b2cd-34e689bbab57"
"Peninsula Coffee Lab","2024-05-27 02:28:05.888",-8,"CARD_TRANSACTION","b2634475-9eb9-4f30-b47a-657ecb9882a4"
"Peninsula Coffee Lab","2024-05-27 02:27:29.692",-8,"CARD_TRANSACTION","d514809c-7b93-4aaa-b3c2-a1844615c760"
"Smartpay Australia","2024-05-27 02:24:34.020",-8.84,"CARD_TRANSACTION","cec219c4-d5e0-4b97-9358-2c4f0839a009"
"Bakers Delight (Robina Town Centre)","2024-05-27 02:16:41.994",-5.5,"CARD_TRANSACTION","98075b49-8ead-4b18-8f09-e972910a3768"
"L'oven Craft Bakery (Westfield Liverpool)","2024-05-27 01:59:39.217",-6.76,"CARD_TRANSACTION","3823aa24-f546-4bf8-9baf-c1a2cf96d9e5"
"Black Toque Patisserie","2024-05-27 01:58:57.988",-12.3,"CARD_TRANSACTION","2824e485-07c5-4bae-8368-7651b200c1e9"
"Coles (Westfield Liverpool)","2024-05-27 01:54:07.307",-35.75,"CARD_TRANSACTION","9039f740-7365-4b99-ab01-79b4d3f929f3"
"Helensvale Railway Station","2024-05-27 01:41:09.213",-20,"CARD_TRANSACTION","7fd4d4e4-f9ce-4105-94f5-3942efbc442a"
"Boomerang Hotel","2024-05-27 00:53:53.641",-6.5,"CARD_TRANSACTION","2a28e5b2-eda8-4e96-bcfd-718a848ee8e7"
"EaTs at Willo&Co","2024-05-27 00:31:17.082",-40.58,"CARD_TRANSACTION","9c7de081-3b47-4956-b60a-8687f0d0fe30"
"Peninsula Health (Frankston - Head Office)","2024-05-27 00:30:59.930",-4.5,"CARD_TRANSACTION","d611e447-7ae5-4662-9f6f-2897d31e3b13"
"Boomerang Hotel","2024-05-27 00:17:02.530",-6.5,"CARD_TRANSACTION","59ad5daf-0489-4b14-acad-427fc7b856e8"
"Myrtle Glen","2024-05-27 00:15:32.008",-4,"CARD_TRANSACTION","f3c448a8-763c-4320-9911-261a800791df"
"Skip","2024-05-26 23:58:42.961",-5.61,"CARD_TRANSACTION","74b401ba-ce71-4086-8048-bad7e427703d"
"La Loca Cafe","2024-05-26 23:41:29.935",-4.6,"CARD_TRANSACTION","dc7cca29-87b9-4a26-8799-d1d71dc02445"
"Woolworths (Cranbourne West)","2024-05-26 23:22:14.551",-22.12,"CARD_TRANSACTION","4586aeb8-9c63-47f3-8247-4f72ffa9a198"
"IGA (Putney)","2024-05-26 23:11:22.397",-5.23,"CARD_TRANSACTION","50320dfd-3e80-43f5-a694-233241556bbe"
"Kununurra Country Club Resort","2024-05-26 22:49:29.545",-13,"CARD_TRANSACTION","510c2b6f-d85d-4ef8-80d9-cc981c2dd2ba"
"Recharge.com 158387666","2024-05-26 22:48:39.771",-48.03,"CARD_TRANSACTION","39dc7463-fb7a-4a1e-ac3a-01c828ff9bdc"
"Blumin","2024-05-26 22:24:38.930",-5.06,"CARD_TRANSACTION","ee5930cf-9349-48f2-a6b8-b6706fda29c5"
"GU Health","2024-05-26 22:19:02.944",-563.02,"CARD_TRANSACTION","abd7f9a2-b2c7-45d2-bbbc-948021d29c36"
"La Loca Cafe","2024-05-26 22:08:29.398",-4.6,"CARD_TRANSACTION","4c6d9348-7c78-4de7-836e-bd2c9e921a33"
"Sydney Park Kiosk (Alexandria)","2024-05-26 21:55:38.900",-4.35,"CARD_TRANSACTION","e9ff989d-c5b4-42dc-beb1-b1538000b972"
"Transport NSW","2024-05-26 20:50:12.243",-1,"CARD_TRANSACTION","6ac0128b-cec1-4adc-b479-30b61f053771"
"Amk Ims Conc Kiosk","2024-05-26 19:13:05.635",-40.95,"CARD_TRANSACTION","c560a0b1-e768-4124-b9d3-c4a7a5a0e75a"
"Afterpay","2024-05-26 16:16:54.684",-8.37,"CARD_TRANSACTION","898253d9-83a2-4344-b52c-03b0f1e02ca7"
"Queensland Rail","2024-05-26 15:40:22.579",-13,"CARD_TRANSACTION",""
"Coles (North Rocks)","2024-05-26 10:45:04.499",-65.61,"CARD_TRANSACTION","bac8a263-cff4-46b6-8cac-7c77c1f1f8a1"
"Kununurra Country Club Resort","2024-05-26 10:00:45.408",-11,"CARD_TRANSACTION","bf14969e-5a56-464b-9864-20665a9df1d7"
"Woolworths (Hunt Club Village)","2024-05-26 08:10:49.182",-59.5,"CARD_TRANSACTION","c0d083df-f1c5-4760-b9fc-e87a5bda6e75"
"Coles (Wonthaggi)","2024-05-26 07:59:19.302",-13.2,"CARD_TRANSACTION","c2da99f8-9da4-49df-a780-e13c457fcae9"
"Hungry Jacks (Cranbourne North)","2024-05-26 07:55:12.921",-40.45,"CARD_TRANSACTION","3b419e9a-f74c-464a-b947-31fe05af363c"
"Capitol Theatre","2024-05-26 07:46:42.815",-7.5,"CARD_TRANSACTION","9d435993-97eb-457a-a2be-bbc47e7edaec"
"Bargain Depot Grocery Clearance Store (Cranbourne)","2024-05-26 07:43:31.339",-55.75,"CARD_TRANSACTION","e59ea7a9-335a-43ca-a9ce-200e4c09fe9e"
"Shalom Indonesian Restaurant","2024-05-26 07:43:22.637",-35.53,"CARD_TRANSACTION","94f06b5e-cf44-4835-8242-27b48ea8adcb"
"Taronga Conservation Society Australia","2024-05-26 07:08:33.482",-22,"CARD_TRANSACTION","088f2be6-691a-452c-b6ff-f2320cb6e4dc"
"United Petroleum (Lynbrook)","2024-05-26 07:06:53.099",-98.01,"CARD_TRANSACTION","845fc80d-fc66-426b-b937-3778ed4e495b"
"Coles (Lynbrook)","2024-05-26 06:57:21.277",-41.77,"CARD_TRANSACTION","548b81bc-1a14-4f16-afb7-6c6c25f0b6c8"
"Coles (Deception Bay)","2024-05-26 06:54:22.431",-6,"CARD_TRANSACTION","c6076914-2e2c-4cb9-a06f-4818831c24ae"
"Coles (Deception Bay)","2024-05-26 06:50:41.832",-59.25,"CARD_TRANSACTION","6499c4f4-e1c6-4997-b816-13857d1bd44f"
"Woolworths Metro (Paddington)","2024-05-26 06:13:13.966",-2.99,"CARD_TRANSACTION","eb8e7a1f-37eb-4e47-98e2-5ccd61f87d0e"
"IGA (SUPA Waterford Plaza)","2024-05-26 05:36:09.709",-3.25,"CARD_TRANSACTION","1be6285f-3c87-49ac-91c0-e71a6abaa1ef"
"IGA (SUPA Waterford Plaza)","2024-05-26 05:35:24.853",-3.25,"CARD_TRANSACTION","87d37fbe-d142-498f-b1fc-8dfbf66d7d8b"
"Tough Times Foundat","2024-05-26 05:25:22.309",-29.99,"CARD_TRANSACTION","89b559a0-06a3-4949-9929-bd63a20735de"
"Westmead Hospital","2024-05-26 04:55:12.277",-7.8,"CARD_TRANSACTION","e73a96fd-fcd2-41c1-b4f7-528fbaf12024"
"Friendly Grocer (Willmot)","2024-05-26 04:49:44.083",-2.98,"CARD_TRANSACTION","50630481-b4f5-4758-84ba-b132b05079e8"
"ALDI (Fairfield West)","2024-05-26 04:41:25.497",-32.71,"CARD_TRANSACTION","74fbc6d3-0d7b-480c-b5bc-89685338b6c3"
"Noble Park B","2024-05-26 04:35:48.690",-20,"CARD_TRANSACTION","e923da00-6d8a-4c5f-88da-613654a26860"
"Coles (Noble Park)","2024-05-26 04:33:06.571",-4.6,"CARD_TRANSACTION","cce9a8d7-b32a-43b0-aa50-899e2f671dff"
"Farmer Jacks (Crossways Shopping Centre)","2024-05-26 04:24:53.706",-24.71,"CARD_TRANSACTION","d77171a9-d683-422f-a922-2e3174ddd20e"
"Taronga Zoo (Mosman)","2024-05-26 03:45:37.387",-91.8,"CARD_TRANSACTION","802ad372-1ab0-41b0-a48e-2a5a43b8ae63"
"Woolworths (Kellyville)","2024-05-26 03:34:52.517",-16.85,"CARD_TRANSACTION","90d0d00a-56af-4136-889a-00e94b82b4e2"
"Tommy's Bar & Grill","2024-05-26 02:37:36.365",-24.5,"CARD_TRANSACTION","341ad1b7-61b7-4a20-a0d8-8ed3c48989a7"
"Hanging Tree Wines","2024-05-26 02:37:08.988",-24.29,"CARD_TRANSACTION","8ce3250d-87dc-48ad-99d7-f03a8344642c"
"Square","2024-05-26 02:30:38.588",-5.57,"CARD_TRANSACTION","bccb783a-8f87-45bd-a116-59cbfcac21c2"
"Tommy's Bar & Grill","2024-05-26 02:24:00.619",-64,"CARD_TRANSACTION","c5b7c3d2-a369-4c4f-8d69-54c49ca040df"
"Apple (App Store)","2024-05-26 02:18:40.484",-13.99,"CARD_TRANSACTION","0df01806-95d7-4111-b17b-284adcc60636"
"Cee's Sangas & Jaffles","2024-05-26 02:12:32.155",-30.6,"CARD_TRANSACTION","80545261-d795-422d-93c8-7544aa3bee77"
"Room 10","2024-05-26 02:10:51.331",-10.45,"CARD_TRANSACTION","f7c0da79-f6f6-4c26-a903-371fa9477ca8"
"BWS (Boomerang Drive)","2024-05-26 01:45:54.545",-14,"CARD_TRANSACTION","73a67fa3-538c-4e27-a238-1e5790282183"
"Canterbury League Club","2024-05-26 01:29:27.853",-5.7,"CARD_TRANSACTION","97ab27b0-42a1-4970-8e68-d2ea7a6f5b5c"
"Ampol Foodary (Five Dock)","2024-05-26 01:18:45.453",-7.5,"CARD_TRANSACTION","0fe96390-d628-49d5-b697-286f77f87b9b"
"Costco (Lidcombe)","2024-05-26 01:09:31.744",-2.99,"CARD_TRANSACTION","12cfd176-75a9-41d9-b833-67acdcdb9927"
"Transport NSW","2024-05-26 01:08:42.193",-1,"CARD_TRANSACTION","53a25d09-dc37-4931-a3d8-129bdfc2f556"
"Google Australia","2024-05-26 01:03:45.403",-13.99,"CARD_TRANSACTION","89ae48b9-a5c7-4535-a0b3-17ebb366a96a"
"Boomerang Hotel","2024-05-26 00:56:41.020",-7.03,"CARD_TRANSACTION","7564729a-14a6-47f4-ae3a-1bf1b2bda63e"
"Beacon Lighting","2024-05-26 00:17:28.457",-44.11,"CARD_TRANSACTION","494bf2b2-49e0-4404-bd19-dc89bacad967"
"Boomerang Hotel","2024-05-26 00:14:26.412",-7.03,"CARD_TRANSACTION","59737335-212f-4e62-939f-46a6a14bb21c"
"Woolworths (Runaway Bay)","2024-05-26 00:10:42.259",-3.6,"CARD_TRANSACTION","7edcde0a-ca67-4266-9c59-6f412ec48d00"
"Square","2024-05-25 23:50:34.142",-9.14,"CARD_TRANSACTION","50868e21-f623-40b1-8f0b-e39eac93b7de"
"Square","2024-05-25 23:50:15.537",-10.65,"CARD_TRANSACTION","b168d3b9-1e64-4c56-85bd-4cbdc3c2a51a"
"Square","2024-05-25 23:46:29.795",-5.1,"CARD_TRANSACTION","719624bf-8d87-42cb-804b-8d54fdf78010"
"Veneziano Coffee Roasters (Surry Hills)","2024-05-25 23:30:17.926",-6.67,"CARD_TRANSACTION","22bc6dfe-70d3-4a0a-9c9f-607fc4510937"
"Brighter Coffee","2024-05-25 23:09:06.071",-25.85,"CARD_TRANSACTION","24396867-0f13-4b4d-8dd1-c3b406e104ae"
"Sydney Park Kiosk (Alexandria)","2024-05-25 22:47:08.915",-21.46,"CARD_TRANSACTION","86d8a9c7-be09-4d74-8677-3e8d5764cbfb"
"Amazon Music","2024-05-25 21:18:14.826",-12.99,"CARD_TRANSACTION","f0bfe3f0-64ca-416a-9509-80988bf30149"
"Tangerine Telecom","2024-05-25 18:28:26.499",-70.6,"CARD_TRANSACTION","cb0edbbc-66a1-4bbe-9d86-1479eb430622"
"Queensland Rail","2024-05-25 17:31:18.620",-7,"CARD_TRANSACTION","04c84da0-8655-4b45-9cb2-e5a0a4d5f49e"
"Apple (App Store)","2024-05-25 12:23:52.444",-17.99,"CARD_TRANSACTION","45a5b06c-2c91-4269-b5af-504b1246ce38"
"Lynbrook Hotel","2024-05-25 09:45:29.968",-24.2,"CARD_TRANSACTION","6a5618d0-c148-42a0-856e-1709fe11a254"
"Ramblin' Rascal Tavern","2024-05-25 09:29:27.609",-25.41,"CARD_TRANSACTION","20e14e25-067a-46ce-8613-9a8f0e18530a"
"ALDI (Port Macquarie)","2024-05-25 09:23:32.514",-66,"CARD_TRANSACTION","1bd39011-44bd-47be-993d-ecf386cebfba"
"Bungle Bungle Savannah Lo","2024-05-25 09:12:47.140",-14,"CARD_TRANSACTION","ccd605ce-452d-435f-89c7-361f597ec0f6"
"BP (Wonthaggi)","2024-05-25 08:47:17.589",-80.23,"CARD_TRANSACTION","58c5c9cf-d664-42e5-8fe2-e06aa22140e9"
"Square","2024-05-25 08:33:06.026",-6,"CARD_TRANSACTION","2d4f7011-c442-418b-8866-09789b0fdfdf"
"Square","2024-05-25 08:19:25.029",-10,"CARD_TRANSACTION","7d7d92bd-edbd-4d13-a982-2e24f1ed693e"
"Schultz's Finest","2024-05-25 08:14:05.958",-9,"CARD_TRANSACTION","b07120d8-53e1-42d5-9bcd-1b4839ea118f"
"Zeller","2024-05-25 08:12:49.776",-8,"CARD_TRANSACTION","d12b9303-07cb-4467-894c-fa69776cfec1"
"Woolworths (Miami Plaza)","2024-05-25 08:07:11.087",-41.86,"CARD_TRANSACTION","ead5645a-27f0-4936-bf2a-9cfa5a8a212f"
"BP (Rydalmere)","2024-05-25 08:02:48.576",-8,"CARD_TRANSACTION","621ab2bb-69a6-4b5b-9b7a-d80bba54cc9b"
"Queensland Rail","2024-05-25 07:42:37.539",-17,"CARD_TRANSACTION","4e865406-f94f-418a-b4ab-16dae4a09531"
"Priceline Pharmacy (Halls Head Central)","2024-05-25 07:15:32.709",-49.29,"CARD_TRANSACTION","bfa4a5b5-cf63-4006-8c52-e0d773a572c1"
"Coles (Stanhope Village Shopping Centre)","2024-05-25 06:59:56.454",-91.78,"CARD_TRANSACTION","f9efc0cf-f12e-40f9-915f-4b555d4d0efb"
"Dan Murphy's (Mandurah)","2024-05-25 06:23:19.256",-47.99,"CARD_TRANSACTION","37c859ae-f791-49ce-a792-b877c9d5b91f"
"Red Bottle (Head Ofice)","2024-05-25 06:13:01.593",-47.49,"CARD_TRANSACTION","bcc229d6-dd44-4711-a9da-28f13a49e414"
"Paramount Plus","2024-05-25 06:09:22.458",-44.99,"CARD_TRANSACTION","cc173162-dcb6-4605-bebb-d1c65cad5a94"
"Woolworths (Bateau Bay Square)","2024-05-25 06:07:35.309",-34.71,"CARD_TRANSACTION","6c882b8b-efad-47ad-9a2a-943852231910"
"The Iconic","2024-05-25 05:56:38.608",-139,"CARD_TRANSACTION","a48a9a78-16e3-4778-b3bf-c9973bc46019"
"Kmart (Hastings)","2024-05-25 05:40:16.088",-30.5,"CARD_TRANSACTION","830130d8-d659-43e3-9890-455bb66c0eb0"
"Officeworks (Pitt Street Sydney)","2024-05-25 05:28:07.420",-3,"CARD_TRANSACTION","90fb2d81-04e1-447e-92c6-ae66021eb8eb"
"Officeworks (Pitt Street Sydney)","2024-05-25 05:23:14.027",-3,"CARD_TRANSACTION","6ab4fb02-324f-4f86-88be-14851e1842ff"
"Sunuyles","2024-05-25 05:14:25.762",-42.8,"CARD_TRANSACTION","c0152651-0fcc-4a8b-a8b4-fd4dd3823a2b"
"The Reject Shop (Robina Town Centre)","2024-05-25 05:11:30.690",-23,"CARD_TRANSACTION","118b1bc9-2e0c-4d8a-ab0c-e0b4b91fb2eb"
"Premix King (Cobram)","2024-05-25 05:09:53.835",-22,"CARD_TRANSACTION","afbb8601-f1e9-436b-ad95-140bf985fc77"
"Chemist Warehouse (Crows Nest)","2024-05-25 05:08:13.328",-17.21,"CARD_TRANSACTION","0d44dcd6-ea43-48b9-89f0-91881ee9fe1a"
"Costco Wholesale (Marsden Park)","2024-05-25 04:51:27.926",-2.99,"CARD_TRANSACTION","44be1ffd-c55b-4977-956e-a107fd576230"
"Bunnings (Old Reynella)","2024-05-25 04:47:48.917",-56.89,"CARD_TRANSACTION","0e369e70-2718-4f34-85ea-f08b76cf0f38"
"HUNTER VALLEY CHOCOLATE PTY LTD","2024-05-25 04:45:23.273",-9.64,"CARD_TRANSACTION","de03622b-d907-49e1-ad78-58a09d6ab067"
"Itch.io - Game Store","2024-05-25 04:43:04.247",-5.3,"CARD_TRANSACTION","46d22720-e954-4265-9e33-26ef7a325189"
"Woolworths (Crows Nest)","2024-05-25 04:38:24.120",-103.71,"CARD_TRANSACTION","437484ff-1cbc-4b57-95af-59a0ba694d38"
"McDonald's (Nambour)","2024-05-25 04:33:34.347",-31.75,"CARD_TRANSACTION","d086bac0-8710-4bf9-af1a-285984e83849"
"Square","2024-05-25 04:05:07.254",-5,"CARD_TRANSACTION","0f1b16e5-aed7-47be-8269-7657e5487db0"
"Inner West Council","2024-05-25 03:39:13.228",-10.21,"CARD_TRANSACTION","0d9c7621-df58-473a-8d1e-5d4601701a86"
"Australian Turf Club","2024-05-25 03:25:47.566",-4,"CARD_TRANSACTION","cc57d2e5-0cc6-4ba7-ba1f-8defd3c1a1c0"
"Mecca Coffee (Alexandria)","2024-05-25 03:13:42.947",-65.22,"CARD_TRANSACTION","a7e71b6c-f4b0-4a40-a56f-faf9b91f44ef"
"Kmart (Leongatha)","2024-05-25 03:10:29",-4,"CARD_TRANSACTION","19e140e3-3cbe-4d5e-82f5-b39b42fac792"
"Petbarn (North Parramatta)","2024-05-25 02:37:59.157",-16.99,"CARD_TRANSACTION","1a495982-5ddb-44b5-84bc-404fe5402b30"
"Walker's Doughnuts (Epsom Village)","2024-05-25 02:35:02.821",-33.33,"CARD_TRANSACTION","0e5aa77a-d94f-4e7a-900a-8f0378bc49a9"
"Chemist Warehouse (Epsom)","2024-05-25 02:33:21.346",-6.99,"CARD_TRANSACTION","e519b88a-8ec5-4da3-b1b3-4237793e6c64"
"Woolworths (Epsom)","2024-05-25 02:30:54.591",-36.92,"CARD_TRANSACTION","c4631837-a2d1-4240-9090-de2ece4d730b"
"Petbarn (Chatswood - Head Office)","2024-05-25 02:25:14.105",-10,"CARD_TRANSACTION","861cf8f5-47f0-4e8b-a21c-32e48ab867cd"
"Flower Power Garden Centre (Mascot)","2024-05-25 02:19:56.565",-149.91,"CARD_TRANSACTION","d27705a1-9ca5-4ba6-a841-28deeb733eb3"
"Coles (Salisbury Downs)","2024-05-25 02:18:46.708",-56.35,"CARD_TRANSACTION","4aedb4ef-e5cf-4bce-b932-9d77bc662c6e"
"Epsomvillagekebabs","2024-05-25 01:56:11.801",-22.79,"CARD_TRANSACTION","9a968d1e-b2a7-4eb4-b005-742f15d20317"
"Coles (Carlingford)","2024-05-25 01:17:15.629",-25.83,"CARD_TRANSACTION","2ddb6e4c-8a1c-4ee5-b85a-805f2f69dfe1"
"Boomerang Hotel","2024-05-25 01:10:40.331",-7.03,"CARD_TRANSACTION","7a87d715-0f47-4a10-b0dd-e4def16398bd"
"Brighter Coffee","2024-05-25 00:53:11.009",-73.8,"CARD_TRANSACTION","5fc23660-df1d-4f46-a82d-ecd43d3a1173"
